lat,long,aptos_por_local,local_de_votacao,zona_eleitoral_nro,bairro,endereco,secoes_eleitorais,zona_eleitoral_nome,secao,PT,PMDB,PSDB,PSD
-46.740147,-23.667484,5506.0,EE SINHÁ PANTOJA,372.0,RECANTO SANTO ANTONIO,"RUA SIMÃO DE LEMOS, 60, São Paulo",308ª; 330ª; 333ª; 365ª; 382ª; 396ª; 407ª; 427ª; 448ª; 464ª; 484ª; 506ª; 538ª; 565ª;,PIRAPORINHA,5953.0,887.0,178.0,345.0,176.0
-46.66910900000001,-23.667431,6890.0,EE. PROF. ZENAIDE LOPES DE OLIVEIRA GODOY,351.0,VILA CONSTÂNCIA,"AVENIDA  CELSO DOS SANTOS, 375, São Paulo",Da 87ª à 97ª; 363ª; 467ª; 677ª; 697ª; 699ª; 715ª;,CIDADE ADEMAR,4630.0,598.0,404.0,870.0,490.0
-46.75811,-23.667414,3662.0,EE. HEIDI ALVES LAZZARINI,373.0,PARQUE SANTO ANTONIO,"RUA QUINTA DA CONRARIA, 299, São Paulo",Da 137ª à 138ª; 341ª; 348ª; 352ª; 358ª; 374ª; 387ª; 466ª; 485ª; 617ª;,CAPÃO REDONDO,4003.0,525.0,151.0,257.0,119.0
-46.754322,-23.667336,5861.0,EE. PROFESSOR ARNALDO LAURINDO,373.0,PARQUE SANTO ANTONIO,"RUA ALTINO ALVES DE ABREU ,110, São Paulo",Da 139ª à 152ª; 253ª; 276ª; 607ª;,CAPÃO REDONDO,3173.0,966.0,258.0,387.0,166.0
-46.792969,-23.66695,1708.0,EMEF. MARIA RITA LOPES PONTES (IRMÃ DULCE),20.0,JARDIM AMALIA,"RUA VITORIANO PALHARES, S/N, São Paulo",Da 308ª à 311ª; 350ª; 374ª; 388ª; 397ª;,VALO VELHO,2747.0,356.0,38.0,44.0,52.0
-46.690208,-23.66684,9795.0,COLÉGIO MAGISTER,246.0,VILA ISA,"AV. NOSSA SENHORA DO SABARÁ, 1300, São Paulo",Da 125ª à 138ª; 149ª; Da 159ª à 166ª; 261ª; 317ª;,SANTO AMARO,3868.0,668.0,580.0,1461.0,1430.0
-46.668255,-23.666515,4649.0,EE. PROF. JOSE HERMENEGILDO LEONI,351.0,CUPECE,"RUA DOMENICO  PALMA, 451, São Paulo",Da 325ª à 333ª; 681ª; 691ª; 713ª; 723ª;,CIDADE ADEMAR,5769.0,438.0,222.0,564.0,290.0
-46.680695,-23.666382,4957.0,EE. IBRAHIM NOBRE,246.0,CAMPININHA,"RUA PROFESSOR DJALMA BENTO, 155, São Paulo",Da 167ª à 174ª; 262ª; 272ª; 279ª; 288ª; 316ª;,SANTO AMARO,2781.0,380.0,242.0,774.0,631.0
-46.748619,-23.66633,2210.0,CEI PARQUE SANTO ANTONIO,372.0,RECANTO SANTO ANTONIO,"RUA RINALDO DE HANDEL, S/N, São Paulo",323ª; 361ª; 373ª; 504ª; 550ª; 587ª; 624ª; 655ª;,PIRAPORINHA,3977.0,233.0,59.0,129.0,69.0
-46.711578,-23.66626,1764.0,EMEI. CARLOS DRUMOND DE ANDRADE,280.0,SOCORRO,"RUA JAIME SCHUNK BRANCO, S/N, São Paulo",540ª; 634ª; Da 657ª à 658ª; 665ª;,CAPELA DO SOCORRO,3154.0,185.0,96.0,128.0,159.0
-46.673012,-23.665909,1475.0,EMEF. PROF. LILIANE VERZINI SILVA,351.0,CIDADE JULIA,"AV. FRANCESCO MARIA MELANI, S/N, São Paulo",712ª; 718ª; 720ª; 722ª; 726ª; 730ª; 735ª;,CIDADE ADEMAR,5063.0,255.0,43.0,53.0,41.0
-46.788139,-23.665701,2719.0,EE. JARDIM IRENE III,20.0,JARDIM AMALIA,"RUA SERRA DOS DOIS IRMÃOS, 212, São Paulo",Da 214ª à 221ª.,VALO VELHO,1740.0,533.0,81.0,130.0,90.0
-46.78965,-23.665279,6255.0,EE. PROF. RONALDO GARIBALDI PERETTI,20.0,JARDIM IRAPIRANGA,"AV ANTONIO JOSÉ BENTES, 691, São Paulo",Da 157ª à 171ª; 359ª; 370ª; 380ª;,VALO VELHO,3569.0,1176.0,166.0,294.0,257.0
-46.667862,-23.664651,6705.0,EE. MEXICO,351.0,VILA JOANIZA,"RUA LEONEL DA GAMA BELES, 82, São Paulo",Da 279ª à 288ª; 427ª; 434ª; 446ª; 672ª; 688ª; 706ª; 709ª;,CIDADE ADEMAR,6917.0,1180.0,221.0,470.0,437.0
-46.659973,-23.664511,6100.0,EE. PROF. JOAO EVANGELISTA COSTA,351.0,CIDADE ADEMAR,"AV CUPECE, 2672, São Paulo",Da 73ª à 86ª; 676ª; 694ª;,CIDADE ADEMAR,2483.0,590.0,283.0,703.0,426.0
-46.692909,-23.66379,3519.0,COLÉGIO MAGISTER JÚNIOR,246.0,JARDIM ANHANGUERA,"AVENIDA ENGENHEIRO ALBERTO DE ZAGOTTIS, 1301, São Paulo",263ª; 273ª; Da 275ª à 276ª; 280ª; 284ª; 287ª; 289ª; 324ª;,SANTO AMARO,2551.0,240.0,164.0,586.0,520.0
-46.780411,-23.663639,2157.0,EE. WALDYR RODOLPHO DE CASTRO,373.0,COHAB ADVENTISTA,"RUA DOS JERIBÁS, S/N, São Paulo",597ª; 639ª; 661ª; 679ª; 696ª; 701ª; 707ª; 709ª; 713ª; 716ª;,CAPÃO REDONDO,6818.0,418.0,70.0,122.0,45.0
-46.6493,-23.6633,7828.0,EE. PROFESSOR PEDRO CALIL PADIS,320.0,JD SCAFF,"AV. RODRIGUES MONTEMOR, 395, São Paulo",Da 292ª à 305ª; 309ª; Da 314ª à 315ª; 317ª; 319ª; 321ª;,JABAQUARA,6074.0,894.0,335.0,745.0,400.0
-46.66465,-23.66324,4296.0,EE. PROF. DULCE CARNEIRO,351.0,VILA MARARI,"TRAVESSA GRANDE MADRUGADA, 53, São Paulo",Da 28ª à 36ª; 356ª; 693ª;,CIDADE ADEMAR,1337.0,401.0,215.0,551.0,336.0
-46.68219000000001,-23.66321,9367.0,COLÉGIO SANTA MARIA,246.0,JARDIM TAQUARAL,"AVENIDA SARGENTO GERALDO SANTANA, 901, São Paulo",Da 139ª à 148ª; Da 150ª à 158ª; 314ª; 322ª; 325ª; Da 329ª à 330ª;,SANTO AMARO,4441.0,781.0,503.0,1424.0,1325.0
-46.64203300000001,-23.662901,5875.0,EE. DONA PÉROLA BYINGTON,320.0,AMERICANÓPOLIS,"RUA DR. ALCIDES DE CAMPOS, 150, São Paulo",Da 264ª à 276ª; 334ª; 337ª;,JABAQUARA,4181.0,780.0,235.0,671.0,213.0
-46.764648,-23.66238,3014.0,EE. JORGE ANDRADE,373.0,PARQUE MARIA HELENA,"RUA DOUTOR BENEDITO MATARAZZO, 5 B, São Paulo",369ª; 383ª; 396ª; 410ª; 416ª; 426ª; 436ª; 446ª; 622ª;,CAPÃO REDONDO,3904.0,415.0,102.0,207.0,129.0
-46.766258,-23.66219,7024.0,EE. PROFESSORA CAROLINA CINTRA DA SILVEIRA,373.0,PARQUE MARIA HELENA,"RUA DR. LUIS DA FONSECA GALVÃO,226, São Paulo",Da 36ª à 50ª; 250ª; 254ª; 258ª; 602ª;,CAPÃO REDONDO,2009.0,929.0,264.0,622.0,229.0
-46.652565,-23.661911,4689.0,EMEF MARINA VIEIRA DE CARVALHO MESQUITA,320.0,CID DOMITILA,"RUA NESTOR DE CASTRO,223, São Paulo",360ª; 375ª; 388ª; 402ª; 413ª; 450ª; 460ª; 471ª; 480ª; 486ª; 492ª; 499ª;,JABAQUARA,5276.0,459.0,167.0,376.0,268.0
-46.784061,-23.6616,5996.0,EMPG. PROFESSORA IRACEMA MARQUES DA SILVEIRA,373.0,JARDIM AMALIA,"AVENIDA DOM. RODRIGO SANCHES,S/N, São Paulo",Da 182ª à 198ª; 610ª;,CAPÃO REDONDO,3840.0,1181.0,181.0,360.0,161.0
-46.767609,-23.661209,9752.0,ESCOLA SÃO VICENTE DE PAULO,373.0,PARQUE MARIA HELENA,"RUA DR. LUÍS DA FONSECA GALVÃO, 64, São Paulo",Da 544ª à 545ª; 550ª; 552ª; 555ª; 557ª; Da 560ª à 561ª; 564ª; Da 566ª à 567ª; Da 570ª à 571ª; Da 574ª à 575ª; 577ª; Da 579ª à 580ª; Da 583ª à 585ª; 646ª; 648ª; 656ª; 663ª; 676ª; 693ª;,CAPÃO REDONDO,15881.0,1336.0,354.0,688.0,283.0
-46.748322,-23.661062,6037.0,EE. REVERENDO JACQUES ORLANDO CAMINHA DÁVILA,408.0,JARDIM SAO LUIS (ZONA OESTE),"RUA ANTÔNIO RAMOS ROSA, 100, São Paulo",Da 1ª à 15ª; 280ª;,JARDIM SÃO LUÍS,400.0,940.0,154.0,372.0,161.0
-46.760239,-23.661051,914.0,EMEF. GIANFRANCESCO GUARNIERI,373.0,JARDIM ANTONIETA,"RUA DOMENICO FONTANA, S/N, São Paulo",592ª; 632ª; 691ª; 708ª;,CAPÃO REDONDO,2623.0,113.0,49.0,55.0,34.0
-46.635811,-23.660799,6569.0,EE. PROFESSOR ARTHUR WOLFF NETTO,320.0,V FACHINI,"R. AZOR SILVA,153, São Paulo",356ª; 363ª; 368ª; 372ª; 378ª; 382ª; 386ª; 390ª; 393ª; 398ª; 403ª; 408ª; 414ª; 418ª; 449ª; 456ª; 463ª;,JABAQUARA,6797.0,789.0,223.0,633.0,260.0
-46.673996,-23.660774,5363.0,EE. GUIOMAR NOVAES,351.0,VILA INGLESA,"RUA LEONIDAS MOREIRA, 21, São Paulo",Da 289ª à 299ª; 450ª; 673ª; 687ª;,CIDADE ADEMAR,5044.0,626.0,234.0,711.0,407.0
-46.737041,-23.66069,9032.0,EE. ANTÔNIO MANOEL ALVES DE LIMA,408.0,JARDIM SAO JOAO,"RUA PIETRO CASELLA, S/N, São Paulo",Da 56ª à 71ª; 273ª; 297ª;,JARDIM SÃO LUÍS,1586.0,1118.0,201.0,557.0,227.0
-46.737041,-23.66069,9032.0,EE. VILA SÃO LUÍS - ATUAL EE. PROFA. SOLANGE APARECIDA LANDEIRO AGUIAR,408.0,JARDIM SAO JOAO,"RUA PIETRO CASELLA , S/N, São Paulo",238ª; 254ª; 288ª; 312ª; 331ª; 349ª; 374ª;,JARDIM SÃO LUÍS,2146.0,225.0,54.0,149.0,65.0
-46.65852,-23.6602,7318.0,EE. PROFESSORA HELOÍSA CARNEIRO,320.0,JD JABAQUARA,"RUA ANTONIO COVELLO,58, São Paulo",Da 229ª à 246ª; 310ª;,JABAQUARA,4585.0,702.0,270.0,847.0,477.0
-46.754761,-23.659868,2722.0,EMEF. OTONIEL MOTTA,373.0,PARQUE SANTO ANTONIO,"RUA RAIMUNDA FRANKLIN DE MELO, 184, São Paulo",588ª; 631ª; 654ª; 669ª; 680ª; 695ª; 699ª; 704ª; 710ª; 714ª;,CAPÃO REDONDO,6744.0,365.0,98.0,156.0,89.0
-46.674728,-23.659619,5118.0,EM. PROF. ELZA MAIA COSTA FREIRE,351.0,CIDADE ADEMAR,"RUA DO ESPIGAO, 195, São Paulo",473ª; 477ª; 483ª; 488ª; 495ª; 498ª; 503ª; 510ª; 515ª; 525ª; 533ª; 545ª; 547ª; 724ª;,CIDADE ADEMAR,7316.0,706.0,177.0,345.0,344.0
-46.78361500000001,-23.659473,5840.0,EMEF. MARIA RITA DE CÁSSIA PINHEIRO SIMÕES BRAGA,373.0,PARQUE LIGIA,"RUA MARIA CALLAS, 30, São Paulo",368ª; 380ª; 388ª; 392ª; 407ª; 422ª; 441ª; 461ª; 472ª; 489ª; 497ª; 505ª; 511ª; 519ª; 526ª;,CAPÃO REDONDO,6778.0,1072.0,143.0,253.0,165.0
-46.650318,-23.65905,2641.0,CEI. VER. RAUL TABAJARA VIDIGAL LEITÃO,320.0,V CAMPESTRE,"AV. JOSÉ ESTEVÃO DE MAGALHÃES, 356, São Paulo",409ª; 448ª; 452ª; 458ª; 465ª; 472ª; 477ª;,JABAQUARA,3181.0,273.0,128.0,256.0,119.0
-46.745956,-23.658842,3864.0,EMEF. PROF. AÍRTON ARANTES RIBEIRO,408.0,JARDIM SAO LUIS (ZONA OESTE),"RUA FREI LUÍS BELTRÃO, 5, São Paulo",301ª; 303ª; 308ª; 319ª; 322ª; 325ª; 332ª; 339ª; 344ª; 353ª; 361ª; 367ª; 373ª; 379ª; 385ª;,JARDIM SÃO LUÍS,5111.0,654.0,51.0,241.0,96.0
-46.740761,-23.65869,931.0,EE. PROFA. MARILSA GARBOSSA FRANCISCO,408.0,JARDIM SAO JOAO,"RUA PAULO LEMORE, S/N, São Paulo",317ª; 338ª; 362ª; 380ª;,JARDIM SÃO LUÍS,1397.0,143.0,16.0,44.0,20.0
-46.760181,-23.6586,5031.0,EE. MIGUEL MUNHOZ FILHO,373.0,JARDIM GERMANIA,"AVENIDA AGOSTINHO RUBIN, 301, São Paulo",Da 213ª à 218ª; 245ª; 257ª; 264ª; 277ª; 282ª; 290ª; 298ª; 308ª;,CAPÃO REDONDO,3514.0,603.0,181.0,500.0,177.0
-46.732212,-23.658531,5159.0,EMEF. GENERAL DE GAULLE,408.0,JARDIM IBIRAPUERA,"RUA MOURISCA, 16, São Paulo",Da 222ª à 225ª; 242ª; 251ª; 258ª; 275ª; 293ª; 313ª; 329ª; 342ª; 355ª; 369ª; 381ª; 392ª;,JARDIM SÃO LUÍS,4694.0,1163.0,100.0,202.0,130.0
-46.746845,-23.658474,7829.0,EMEF. PROCÓPIO FERREIRA,408.0,CIDADE FIM DE SEMANA,"AV. FIM DE SEMANA, 527, São Paulo",Da 146ª à 163ª; 231ª; 262ª; 287ª; 295ª;,JARDIM SÃO LUÍS,3856.0,1309.0,156.0,543.0,207.0
-46.788902,-23.65843,4362.0,EE. PROFESSOR JOSÉ JOAQUIM CARDOSO DE MELLO NETO,373.0,JARDIM DAS ROSAS(ZONA SUL),"RUA TEIXEIRA LOPES, 95, São Paulo",Da 224ª à 229ª; 256ª; 266ª; 269ª; 292ª; 303ª; 320ª; 613ª;,CAPÃO REDONDO,3678.0,891.0,127.0,233.0,175.0
-46.759121,-23.658159,4820.0,EE. ZENAIDE AVELINO MAIA,373.0,JARDIM GERMANIA,"RUA FREDERICK BANTING, S/N, São Paulo",370ª; 381ª; 395ª; 406ª; 415ª; 424ª; 432ª; 440ª; 448ª; 463ª; 469ª; 479ª; 621ª;,CAPÃO REDONDO,5743.0,543.0,207.0,376.0,172.0
-46.789791,-23.657709,4993.0,EE. PROFESSOR TENENTE ARISTON DE OLIVEIRA,373.0,JARDIM DAS ROSAS(ZONA SUL),"RUA JOÃO DA CRUZ E SOUSA, 444, São Paulo",546ª; 554ª; 559ª; 563ª; 569ª; 573ª; 578ª; 581ª; 628ª; 645ª; 650ª; 662ª; 678ª; 694ª;,CAPÃO REDONDO,8480.0,1048.0,126.0,217.0,234.0
-46.614124,-23.657385,3330.0,EMEF. PROF. ROBERTO PLÍNIO COLACIOPPO,413.0,JARDIM CELESTE,"RUA ATÍLIO SELVA, 16, São Paulo",Da 233ª à 235ª; 284ª; 305ª; 316ª; 327ª; 337ª; 355ª; 359ª; 375ª;,CURSINO,3360.0,351.0,171.0,326.0,169.0
-46.637909,-23.65727,889.0,CEI. HELENA IRACY JUNQUEIRA,320.0,V DO ENCONTRO,"RUA EUDORA, 56, São Paulo",454ª; 470ª; 511ª;,JABAQUARA,1435.0,70.0,41.0,114.0,43.0
-46.753151,-23.657009,3257.0,EMEF. PROF. LORENÇO MANOEL SPARAPAN,408.0,JARDIM DUPRAT,"RUA HOLDA BOTTO MALANCONI, 431, São Paulo",233ª; 244ª; 249ª; 255ª; 259ª; 271ª; 278ª; 289ª; 300ª;,JARDIM SÃO LUÍS,2378.0,478.0,62.0,163.0,80.0
-46.699959,-23.65601,4004.0,EMEF. CARLOS DE ANDRADE RIZZINI,246.0,SANTO AMARO,"RUA OMAR CARDOSO, 99, São Paulo",291ª; 293ª; Da 298ª à 299ª; 301ª; 304ª; 308ª; 310ª; 315ª; 318ª; 320ª;,SANTO AMARO,3357.0,210.0,214.0,680.0,538.0
-46.648022,-23.655821,6658.0,EE. PROFESSOR JOÃO MARIA PIRES DE AGUIAR,320.0,V CAMPESTRE,"RUA DOS MARAPÉS,17, São Paulo",Da 247ª à 263ª.,JABAQUARA,4335.0,662.0,346.0,729.0,256.0
-46.67382,-23.655541,6935.0,EE. PROF. LUIZ SIMIONE SOBRINHO,351.0,JD PRUDENCIA,"RUA FRANCISCO LOPES PINTO, 282, São Paulo",Da 260ª à 266ª; 360ª; 371ª; Da 401ª à 403ª; 432ª; 466ª; 683ª; 690ª; 708ª; 719ª;,CIDADE ADEMAR,7476.0,619.0,251.0,1090.0,544.0
-46.64106,-23.655479,2617.0,EMEI CASIMIRO DE ABREU,320.0,V DO ENCONTRO,"RUA DAS ROLINHAS, 207, São Paulo",410ª; 457ª; 469ª; 483ª; 508ª; 520ª; 547ª;,JABAQUARA,3394.0,292.0,106.0,260.0,106.0
-46.771999,-23.655268,8268.0,EE JARDIM IPÊ,373.0,JARDIM IPE,"RUA GASTÃO RAUL DE FOURTON BOUSQUET, 401, São Paulo",591ª; 630ª; 660ª; 683ª; 698ª; 702ª; 705ª; 717ª;,CAPÃO REDONDO,5386.0,347.0,78.0,132.0,70.0
-46.771999,-23.655268,8268.0,EE. PRESIDENTE CAFÉ FILHO,373.0,JARDIM IPE,"RUA GASTAO RAUL DE FORTON BOUSQUET, 401, São Paulo",270ª; 275ª; 284ª; 294ª; 302ª; 309ª; 313ª; 319ª; 322ª; 326ª; 329ª; 331ª; 335ª; 338ª; 342ª; 346ª; 491ª;,CAPÃO REDONDO,5526.0,941.0,166.0,363.0,158.0
-46.786625,-23.655224,4987.0,EE. JORNALISTA DAVID NASSER,373.0,JARDIM MACEDONIA,"RUA SEVERIANO CARDOSO, 280, São Paulo",382ª; 404ª; 420ª; 437ª; 453ª; 476ª; 490ª; 503ª; 513ª; 522ª; 531ª; 535ª; 626ª; 703ª; 712ª;,CAPÃO REDONDO,7707.0,1345.0,109.0,243.0,144.0
-46.754768,-23.65476,1416.0,EMEI. MÁRIO SETTE,408.0,JARDIM CAPELINHA,"RUA ANTÔNIO BAUSCHERT, 66, São Paulo",316ª; 326ª; 341ª; 360ª; 372ª; 384ª;,JARDIM SÃO LUÍS,2099.0,216.0,26.0,61.0,28.0
-46.607681,-23.653885,4269.0,EE. DR. ÁLVARO DE SOUZA LIMA,413.0,JARDIM SAO SAVERIO,"RUA MEMORIAL DE AIRES, 478, São Paulo",Da 183ª à 191ª; 278ª; 286ª; 350ª; 365ª; 371ª; 378ª;,CURSINO,3711.0,1099.0,150.0,154.0,95.0
-46.709923,-23.653814,3387.0,EE. PAULO EIRÓ,246.0,SANTO AMARO,"AV. PADRE JOSÉ MARIA, 210, São Paulo",Da 87ª à 95ª; 270ª;,SANTO AMARO,1089.0,417.0,105.0,489.0,216.0
-46.652939,-23.65369,2272.0,EMEI. MACHADO DE ASSIS,320.0,V STA CATARINA,"RUA TENENTE AMÉRICO MORETTI, 1189, São Paulo",361ª; 367ª; 373ª; 381ª; 389ª; 397ª;,JABAQUARA,2268.0,229.0,82.0,253.0,106.0
-46.788288,-23.65353,1363.0,EE. PROFESSOR CESAR YASIGI,373.0,JARDIM MACEDONIA,"RUA SORIANO DE ALBUQUERQUE, 100, São Paulo",629ª; 641ª; 666ª; 689ª; 706ª; 711ª; 715ª;,CAPÃO REDONDO,4757.0,346.0,38.0,58.0,32.0
-46.73756,-23.653170000000006,7302.0,EE. PROF. LUIZ GONZAGA PINTO E SILVA,408.0,JARDIM SAO LUIS (ZONA OESTE),"RUA GERALDO FRAGA DE OLIVEIRA, 324, São Paulo",Da 36ª à 55ª.,JARDIM SÃO LUÍS,910.0,992.0,160.0,554.0,226.0
-46.666229,-23.652651,7857.0,EE. PROFESSOR REDUCINO DE OLIVEIRA LARA,320.0,V STA CATARINA,"RUA CONTOS GAUCHESCOS, 322, São Paulo",Da 210ª à 228ª; 307ª;,JABAQUARA,4468.0,811.0,361.0,1073.0,488.0
-46.646061,-23.65262,4007.0,EMEF PROFESSORA ANA MARIA ALVES BENETTI,320.0,V CAMPESTRE,"RUA CRUZ DAS ALMAS, 74, São Paulo",513ª; 518ª; 523ª; 528ª; 532ª; 534ª; 537ª; 540ª; 543ª; 546ª; 556ª; 559ª; 567ª;,JABAQUARA,6996.0,434.0,198.0,391.0,170.0
-46.64067100000001,-23.651981,6702.0,EMEF ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,320.0,V DO ENCONTRO,"RUA CEL. LUÍS DE FARIA E SOUZA, 12, São Paulo",Da 137ª à 154ª.,JABAQUARA,2619.0,761.0,269.0,715.0,298.0
-46.702381,-23.651911,11777.0,UNISA - UNIVERSIDADE SANTO AMARO,246.0,SANTO AMARO,"RUA ISABEL SCHMIDT, 349, São Paulo",Da 20ª à 29ª; Da 56ª à 69ª; Da 175ª à 186ª; 260ª;,SANTO AMARO,3546.0,846.0,375.0,1988.0,1172.0
-46.653202,-23.651878,1173.0,CEI. DOMINGOS RUFINO DE SOUZA (VILA MIRA),320.0,V STA CATARINA,"RUA NAVARRA, 260, São Paulo",401ª; 412ª; 417ª;,JABAQUARA,1230.0,115.0,55.0,121.0,58.0
-46.744244,-23.651836,5530.0,EE. PROF. CARAM APPARECIDO GONÇALVES,408.0,JARDIM CASA BLANCA,"RUA GREGÓRIO ALLEGRI, 101, São Paulo",Da 192ª à 208ª.,JARDIM SÃO LUÍS,3400.0,776.0,115.0,349.0,148.0
-46.715248,-23.65134,3748.0,EE. MARIA PETRONILA,246.0,JARDIM GUAIANAZES,"AVENIDA MÁRIO LOPES LEÃO, 1050, São Paulo",Da 96ª à 103ª; 269ª; 274ª;,SANTO AMARO,1339.0,283.0,118.0,725.0,298.0
-46.649143,-23.651194,3121.0,EE. PROFESSORA LAÍS AMARAL VICENTE,320.0,V PQ JABAQUARA,"RUA TAQUACETUBA, 214, São Paulo",358ª; 364ª; 370ª; 379ª; 385ª; 392ª; 400ª; 407ª;,JABAQUARA,3055.0,334.0,141.0,317.0,139.0
-46.734779,-23.65114,3719.0,EE. MARECHAL EURICO GASPAR DUTRA,408.0,JARDIM SAO LUIS (ZONA OESTE),"RUA HIPÓLITO CORDEIRO, S/N, São Paulo",Da 90ª à 97ª; 261ª; 285ª;,JARDIM SÃO LUÍS,1294.0,500.0,97.0,274.0,121.0
-46.777821,-23.651131,7040.0,EE. SANTA ROSA DE LIMA,328.0,JARDIM VALE DAS VIRTUDES,"RUA NAIMPUR, 80, São Paulo",644ª; 669ª; 691ª; 701ª; 708ª; 720ª; 730ª; 738ª; 745ª; Da 751ª à 752ª; 760ª; 766ª; 774ª; 780ª; 789ª; 797ª; 814ª;,CAMPO LIMPO,13329.0,1275.0,254.0,374.0,139.0
-46.757919,-23.650606,3414.0,EMEF. DEPUTADO CYRO ALBUQUERQUE,408.0,JARDIM SAO JANUARIO,"RUA ROGÉRIO DE PAULA BRITO, 100, São Paulo",Da 186ª à 191ª; 248ª; 281ª; 318ª;,JARDIM SÃO LUÍS,1978.0,456.0,106.0,348.0,133.0
-46.707344,-23.650402,6818.0,EE. PROF. ALBERTO CONTE,246.0,SANTO AMARO,"AVENIDA MÁRIO LOPES LEÃO, 120, São Paulo",Da 1ª à 19ª; 271ª;,SANTO AMARO,461.0,721.0,192.0,1050.0,524.0
-46.700871,-23.649851,8524.0,COLÉGIO DOZE DE OUTUBRO,246.0,JARDIM BELA VISTA (ZONA SUL),"RUA COMENDADOR ELIAS ZARZUR, 301, São Paulo",Da 70ª à 82ª; Da 250ª à 259ª;,SANTO AMARO,3533.0,479.0,281.0,1884.0,985.0
-46.635242,-23.649651,5609.0,EE. SALVADOR MOYA,320.0,CID VARGAS,"RUA ITAIARA,51, São Paulo",Da 339ª à 347ª; 349ª; 351ª; 353ª; 355ª; 489ª; 498ª; 550ª;,JABAQUARA,6032.0,652.0,204.0,597.0,307.0
-46.657711,-23.649553,6374.0,EE. JOÃO AMOS COMENIUS,320.0,V STA CATARINA,"AV. ESTEVÃO MENDONÇA, 439, São Paulo",Da 182ª à 197ª.,JABAQUARA,3032.0,684.0,279.0,854.0,352.0
-46.740411,-23.649282,7007.0,EE. PROF. RENATO BRAGA,408.0,VILA DAS BELEZAS,"RUA ARTHUR BLISS, 465, São Paulo",Da 128ª à 145ª; 268ª;,JARDIM SÃO LUÍS,2725.0,737.0,177.0,599.0,239.0
-46.760227,-23.648745,19965.0,ACADEMIA PAULISTA ANCHIETA UNIBAN,328.0,CAMPO LIMPO,"ESTRADA DO CAMPO LIMPO, 3.677, São Paulo",646ª; 661ª; 670ª; 676ª; 692ª; 697ª; 700ª; 707ª; 711ª; 715ª; 722ª; 728ª; 739ª; 741ª; 744ª; Da 746ª à 750ª; Da 753ª à 755ª; Da 761ª à 765ª; 768ª; Da 770ª à 771ª; 773ª; Da 775ª à 776ª; 781ª; 785ª; 790ª; 795ª; 799ª; 802ª; 804ª; 807ª; 810ª; 813ª; 818ª; Da 832ª à 833ª; 849ª; 854ª; 858ª; 869ª; 874ª; 884ª; Da 889ª à 890ª; Da 892ª à 893ª; 895ª;,CAMPO LIMPO,45115.0,2795.0,553.0,1461.0,768.0
-46.604309,-23.64856,4071.0,EM. CASSIANO RICARDO,413.0,VILA CARAGUATA,"RUA JOÃO JOSÉ DA SILVA, 422, São Paulo",Da 177ª à 182ª; 289ª; 296ª; 315ª; 328ª; 349ª;,CURSINO,2654.0,695.0,125.0,183.0,118.0
-46.70459,-23.648331,6328.0,EMEFM. LINNEU PRESTES,246.0,SANTO AMARO,"RUA PADRE JOSÉ DE ANCHIETA, S/N, São Paulo",Da 45ª à 55ª; Da 109ª à 115ª; 283ª;,SANTO AMARO,1617.0,512.0,199.0,1045.0,547.0
-46.671848,-23.648081,5833.0,COLEGIO SAO SABAS,351.0,JD PRUDENCIA,"RUA DAS FLECHAS, 255, São Paulo",485ª; 496ª; 506ª; 516ª; 523ª; 531ª; 556ª; 560ª; 569ª; 572ª; 579ª; 581ª; 678ª; 701ª; 707ª;,CIDADE ADEMAR,8560.0,451.0,286.0,772.0,418.0
-46.5942,-23.647961,914.0,EE. HENRIQUE DE SOUZA FILHO,413.0,VILA SANTA TERESA,"RUA GASTÃO FORMENTI, 70, São Paulo",303ª; 323ª; 362ª; 372ª;,CURSINO,1360.0,80.0,21.0,43.0,21.0
-46.598541,-23.647108,4131.0,EMEF. JOSÉ DO PATROCÍNIO,413.0,JARDIM SANTA EMILIA,"RUA CANTIGA INGÊNUA, 64, São Paulo",Da 206ª à 212ª; 273ª; 301ª; 325ª; 341ª; 352ª;,CURSINO,3055.0,460.0,109.0,257.0,122.0
-46.762058,-23.647062,3022.0,EMEF. MODESTO SCAGLIUSI,328.0,JARDIM PIRACUAMA,"RUA JOÃO RODRIGUES DE MOURA, 16, São Paulo",778ª; 786ª; 792ª; 801ª; 809ª; 816ª; 836ª; 870ª;,CAMPO LIMPO,6488.0,534.0,62.0,261.0,110.0
-46.75143,-23.6469,6952.0,EMEF. CEL. LUÍS TENÓRIO DE BRITO,408.0,VILA PREL,"RUA BALDOMERO CARQUEJA, 278, São Paulo",Da 112ª à 127ª; Da 229ª à 230ª; 245ª;,JARDIM SÃO LUÍS,2616.0,1247.0,206.0,764.0,314.0
-46.610146,-23.646788,4219.0,EEPG. PROFA. JÚLIA COLLAÇO FRANÇA,413.0,JARDIM VERGUEIRO,"AV. PADRE ARLINDO VIEIRA, 3443, São Paulo",Da 105ª à 115ª.,CURSINO,1210.0,555.0,132.0,267.0,117.0
